Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
2449,1210,104.0517543,30.71381514,1587,104.0479146,30.71351714,369.1700553
2450,1211,104.0875146,30.70296586,1217,104.0866428,30.70587452,333.0035313
2451,1212,104.0457739,30.63083865,1816,104.047209,30.63016364,156.5678457
2452,1212,104.0457739,30.63083865,1579,104.0474315,30.63343808,328.9953959
2453,1213,104.0688632,30.6551454,1523,104.0712373,30.65325114,309.5487818
2454,1763,104.0696195,30.65608713,1213,104.0688632,30.6551454,127.0599661
2455,1214,104.0451326,30.59689568,1220,104.0463133,30.6009013,458.1481365
2456,1216,104.0270254,30.68807602,1599,104.0253277,30.68653923,235.4939053
2457,1216,104.0270254,30.68807602,1545,104.0240807,30.69024439,370.5602899
2458,1218,103.9988935,30.6724723,1738,104.0014678,30.67222384,248.1534678
2459,1219,104.1229835,30.65335278,1849,104.1229471,30.65199995,149.972783
2460,1222,104.0606193,30.69159939,1560,104.060594,30.68831577,363.934158
2461,1223,104.1041325,30.68495539,1385,104.1037829,30.68476117,39.81267684
2462,1224,104.0172991,30.67702217,1868,104.0192811,30.67648682,198.9224164
2463,1224,104.0172991,30.67702217,1896,104.0156394,30.67735996,163.3458078
2464,1225,104.0702965,30.63603177,1636,104.0668253,30.63590393,332.9671468
2465,1225,104.0702965,30.63603177,1613,104.0735924,30.6360679,315.8952014
2466,1225,104.0702965,30.63603177,1290,104.0703953,30.63932221,364.8012134
2467,1226,104.0457184,30.62164438,1876,104.0472428,30.62601943,506.4234417
2468,1227,104.0695448,30.61657893,1346,104.06964,30.61440644,240.9484857
2469,1228,104.027045,30.69251558,1545,104.0240807,30.69024439,379.4436216
2470,1228,104.027045,30.69251558,1302,104.0290806,30.69429393,277.2412394
2471,1229,104.0773157,30.70282784,1393,104.07187,30.70269426,521.7516803
2472,1230,104.0523759,30.63574192,1880,104.0510434,30.63190331,444.1879317
2473,1230,104.0523759,30.63574192,1885,104.0537561,30.63563816,132.7687755
2474,1230,104.0523759,30.63574192,1624,104.0497648,30.63697586,285.1681367
2475,1231,104.0744083,30.67271422,1270,104.0778208,30.67124474,365.2373645
2476,1231,104.0744083,30.67271422,1697,104.0726142,30.67363721,200.0120628
2477,1231,104.0744083,30.67271422,1643,104.0753428,30.67410729,178.4685047
2478,1232,104.0232414,30.62280846,1900,104.0256858,30.62647154,468.7319331
2479,1236,104.05724,30.65083815,1808,104.0583406,30.65032194,119.9866129
2480,1236,104.05724,30.65083815,1339,104.0581861,30.65264309,219.6289768
2481,1237,104.0889082,30.65955812,1619,104.0893045,30.65943908,40.1955532
2482,1237,104.0889082,30.65955812,1383,104.0881928,30.66001727,85.36926859
2483,1240,104.0008267,30.68310339,1476,103.9994992,30.68075283,289.8960949
2484,1240,104.0008267,30.68310339,1376,104.0032686,30.68195435,266.3361724
2485,1242,104.0256179,30.66082813,1426,104.0314734,30.66097788,561.2759955
2486,1242,104.0256179,30.66082813,1259,104.0215958,30.66356652,490.5255466
2487,1243,104.0830681,30.62309815,1245,104.0813033,30.62306332,169.2053212
2488,1243,104.0830681,30.62309815,1511,104.0904021,30.62313887,702.9666312
2489,1243,104.0830681,30.62309815,1801,104.082953,30.62339951,35.17514746
2490,1245,104.0813033,30.62306332,1592,104.0815607,30.62637189,367.5149852
2491,1246,104.0433067,30.69163822,1491,104.0396273,30.6876936,561.5491197
2492,1247,104.091716,30.70476829,1323,104.0901336,30.7062799,225.8981921
2493,1248,104.0270208,30.63699331,1314,104.028974,30.63497769,291.4508707
2494,1249,104.1037953,30.63314518,1457,104.1024174,30.63033867,337.9165302
2495,1249,104.1037953,30.63314518,1371,104.100512,30.63473368,360.5712309
2496,1249,104.1037953,30.63314518,1727,104.1070034,30.63859978,678.214597
2497,1252,104.0407784,30.70588248,1512,104.0375073,30.70419899,364.6226101
2498,1253,104.0793448,30.68519776,1373,104.0762716,30.6863729,321.8918562
2499,1254,104.0244625,30.65338115,1828,104.0243492,30.65209681,142.7582269
2500,1254,104.0244625,30.65338115,1645,104.0295853,30.65343078,490.8955597
2501,1255,104.0683074,30.66609783,1320,104.0681003,30.66950393,378.0199534
2502,1257,104.0039401,30.69501619,1656,104.0049356,30.69715369,255.3728071
2503,1258,104.07673,30.67884784,1729,104.0822831,30.6759215,623.0297404
2504,1258,104.07673,30.67884784,1409,104.0783637,30.68119666,303.7401244
2505,1259,104.0215958,30.66356652,1570,104.0210888,30.6647771,142.6925323
2506,1260,104.076704,30.64358527,1871,104.0760703,30.64193675,192.5309698
2507,1260,104.076704,30.64358527,1547,104.0803326,30.6422981,375.8547106
2508,1757,104.0729416,30.64481732,1260,104.076704,30.64358527,385.5321041
2509,1260,104.076704,30.64358527,1785,104.0774485,30.64502758,175.0510587
2510,1263,104.0890923,30.68076523,1481,104.086665,30.67709933,468.117835
2511,1264,104.0633208,30.65879461,1893,104.0647459,30.65903044,139.0199589
2512,1265,104.0769254,30.65164009,1845,104.0759907,30.64984915,217.7648686
2513,1265,104.0769254,30.65164009,1765,104.0780951,30.6537093,255.25075
2514,1267,104.0546653,30.69292497,1644,104.0545982,30.69165952,140.398656
2515,1533,104.0548859,30.69708848,1267,104.0546653,30.69292497,461.9296024
2516,1268,104.094755,30.70598533,1425,104.0962565,30.70826025,290.2479704
2517,1269,104.0495264,30.66355098,1354,104.0491177,30.66265943,106.2880955
2518,1269,104.0495264,30.66355098,1887,104.0537493,30.66266858,416.2501855
2519,1270,104.0778208,30.67124474,1751,104.0766779,30.66974975,198.5985543
2520,1270,104.0778208,30.67124474,1741,104.0787652,30.67260603,175.9195987
2521,1273,104.1119057,30.68279465,1433,104.1133952,30.6836135,169.087035
2522,1273,104.1119057,30.68279465,1401,104.1111282,30.68377369,131.6088084
2523,1274,104.022218,30.64263573,1712,104.0208166,30.64174363,166.7717293
2524,1275,104.0761884,30.66566031,1795,104.0744995,30.66310274,326.3905838
2525,1275,104.0761884,30.66566031,1604,104.0765093,30.66612382,59.8680053
2526,1277,104.0070896,30.69981339,1656,104.0049356,30.69715369,359.7984005
2527,1277,104.0070896,30.69981339,1563,104.0099861,30.69678059,435.8298837
2528,1279,104.0459409,30.6447893,1414,104.0430817,30.64612102,311.2149282
2529,1279,104.0459409,30.6447893,1897,104.0470791,30.64691859,259.9764319
2530,1280,104.0814139,30.66323476,1391,104.0833203,30.66231551,209.1443872
2531,1280,104.0814139,30.66323476,1574,104.0824686,30.66503017,223.1740739
2532,1281,104.0962411,30.61995759,1451,104.095579,30.62458258,516.4972621
2533,1587,104.0479146,30.71351714,1282,104.0526383,30.70672962,877.8040475
2534,1284,104.0303797,30.67428477,1899,104.0295701,30.67099192,373.1021372
2535,1284,104.0303797,30.67428477,1778,104.0326736,30.67337488,241.7852368
2536,1284,104.0303797,30.67428477,1768,104.0310763,30.67761252,374.8065205
2537,1285,104.0837911,30.64784092,1831,104.0865447,30.64375218,524.3790054
2538,1287,104.0620712,30.73250066,1470,104.0558742,30.73252706,593.3136126
2539,1289,104.0643486,30.62516934,1561,104.0642777,30.62758318,267.6115036
2540,1290,104.0703953,30.63932221,1812,104.0639621,30.63984577,619.2347922
2541,1290,104.0703953,30.63932221,1688,104.07089,30.64524798,658.4608274
2542,1292,104.013504,30.69994817,1388,104.0114888,30.69862622,242.316158
2543,1292,104.013504,30.69994817,1396,104.0147331,30.69819801,226.8988817
2544,1292,104.013504,30.69994817,1629,104.0156181,30.70091315,228.986509
2545,1603,104.0343971,30.65554409,1294,104.0386069,30.65555632,403.3678156
2546,1294,104.0386069,30.65555632,1410,104.0385396,30.65746299,211.4165834
2547,1295,104.0757401,30.65475607,1765,104.0780951,30.6537093,253.7318697
2548,1295,104.0757401,30.65475607,1375,104.0733239,30.65602721,271.007246
2549,1295,104.0757401,30.65475607,1628,104.078706,30.65916798,565.5537975
2550,1296,104.1066353,30.60300882,1326,104.1068588,30.59843923,506.8925873
2551,1299,104.0114083,30.64760226,1528,104.0160869,30.64749339,448.4981114
2552,1299,104.0114083,30.64760226,1848,104.0068929,30.64748892,432.8706539
2553,1300,104.0905023,30.64456289,1586,104.0896025,30.64396027,109.0673339
2554,1300,104.0905023,30.64456289,1711,104.0946578,30.64250692,458.7979694
2555,1300,104.0905023,30.64456289,1717,104.0932502,30.64666933,351.9118393
2556,1303,104.0780641,30.71194952,1437,104.078117,30.71337306,157.8530021
2557,1304,104.0265248,30.66499141,1570,104.0210888,30.6647771,521.3567152
2558,1304,104.0265248,30.66499141,1362,104.0335172,30.66419865,675.6650836
2559,1304,104.0265248,30.66499141,1402,104.0266969,30.66826907,363.640878
2560,1305,104.1053761,30.66815363,1427,104.102687,30.66733134,273.2753307
2561,1305,104.1053761,30.66815363,1773,104.1046034,30.67026219,245.1370777
2562,1307,104.0132057,30.68050837,1572,104.0143304,30.68271515,267.2583303
2563,1309,104.0449103,30.65422889,1386,104.0440881,30.65424778,78.80695507
2564,1309,104.0449103,30.65422889,1486,104.0430632,30.65952867,613.4618001
2565,1310,104.0937815,30.63114248,1387,104.0952575,30.63396936,343.7570411
2566,1311,104.0957079,30.60237883,1316,104.0982369,30.60261208,243.8332702
2567,1312,104.0566951,30.69008656,1488,104.0577429,30.68833203,218.825391
2568,1313,104.1104323,30.70648699,1377,104.1060918,30.7062197,416.7287928
2569,1314,104.028974,30.63497769,1856,104.0243735,30.63001075,705.3001686
2570,1314,104.028974,30.63497769,1669,104.0326902,30.63157475,518.7394218
2571,1314,104.028974,30.63497769,1734,104.0310773,30.63634952,252.4825789
2572,1315,104.1082024,30.66401277,1803,104.1082439,30.65965928,482.5098221
2573,1315,104.1082024,30.66401277,1685,104.1111198,30.66475146,291.246986
2574,1315,104.1082024,30.66401277,1807,104.1084008,30.66561391,178.4684952
2575,1317,104.0141882,30.68538655,1671,104.0155067,30.68723514,240.68207
2576,1317,104.0141882,30.68538655,1408,104.0093726,30.68765838,525.5226886
2577,1318,104.0739313,30.71549927,1437,104.078117,30.71337306,464.9588651
2578,1319,104.0293844,30.67764865,1768,104.0310763,30.67761252,162.1233455
2579,1319,104.0293844,30.67764865,1392,104.0286031,30.67985354,255.5746297
2580,1320,104.0681003,30.66950393,1345,104.0694782,30.66964496,132.9276698
2581,1320,104.0681003,30.66950393,1359,104.0682796,30.6717139,245.5339831
2582,1322,104.027512,30.69823421,1384,104.0250491,30.69704864,270.0120595
2583,1322,104.027512,30.69823421,1482,104.0289982,30.69883277,157.0425144
2584,1324,104.0043249,30.66031361,1878,104.0033292,30.65809677,263.5666066
2585,1325,104.1187349,30.62386306,1407,104.1214847,30.62452531,273.5881396
2586,1325,104.1187349,30.62386306,1544,104.1144887,30.62671291,515.1667446
2587,1327,104.0321046,30.68820264,1368,104.0331073,30.68902882,132.6995449
2588,1329,104.058422,30.63692932,1597,104.0564645,30.63764945,203.862154
2589,1329,104.058422,30.63692932,1702,104.0594489,30.63864347,213.9600738
2590,1330,104.0713876,30.66829663,1514,104.0748457,30.66695776,363.0218572
2591,1330,104.0713876,30.66829663,1345,104.0694782,30.66964496,236.2037848
2592,1330,104.0713876,30.66829663,1550,104.0723581,30.66972895,183.9708818
2593,1334,104.0387773,30.64862074,1874,104.0387774,30.64694972,185.2001801
2594,1335,104.0936842,30.67180601,1829,104.094616,30.66956628,263.7923888
2595,1335,104.0936842,30.67180601,1700,104.0966037,30.67264048,294.5838901
2596,1337,104.0051809,30.72262325,1665,104.0079121,30.72021768,373.465262
2597,1338,104.0939086,30.71128143,1413,104.0971174,30.70973187,352.0180966
2598,1339,104.0581861,30.65264309,1820,104.0595641,30.65197016,151.6435643
2599,1340,104.0958335,30.67466937,1700,104.0966037,30.67264048,236.6580219
2600,1340,104.0958335,30.67466937,1817,104.1026121,30.67671597,687.8360725
2601,1340,104.0958335,30.67466937,1405,104.0925699,30.67906708,579.0514479
2602,1342,104.0488623,30.69056278,1569,104.0515755,30.69104677,265.3601771
2603,1343,104.1128606,30.68484116,1401,104.1111282,30.68377369,203.7975913
2604,1343,104.1128606,30.68484116,1433,104.1133952,30.6836135,145.3780304
2605,1344,104.0110177,30.63872881,1886,104.0086395,30.63769829,254.9241698
2606,1344,104.0110177,30.63872881,1852,104.0148886,30.64035526,412.4430027
2607,1344,104.0110177,30.63872881,1358,104.0101395,30.64049511,213.0852745
2608,1347,104.0345205,30.71425947,1590,104.0362054,30.71200494,297.4371296
2609,1349,104.0457096,30.62679263,1876,104.0472428,30.62601943,170.1116038
2610,1350,104.1026521,30.65777585,1787,104.1003679,30.65428692,444.3221833
2611,1350,104.1026521,30.65777585,1753,104.1082528,30.65517353,609.2264249
2612,1350,104.1026521,30.65777585,1598,104.0999471,30.65896984,291.0021815
2613,1352,104.036421,30.6870016,1638,104.034529,30.68488876,296.1030508
2614,1352,104.036421,30.6870016,1575,104.0376705,30.68553984,201.4251449
2615,1352,104.036421,30.6870016,1368,104.0331073,30.68902882,388.872583
2616,1353,104.067618,30.71452282,1429,104.0719539,30.71412139,417.5756659
2617,1354,104.0491177,30.66265943,1824,104.0533352,30.66116566,436.6823745
2618,1356,104.0558211,30.72479253,1683,104.0587728,30.72356968,313.437054
2619,1356,104.0558211,30.72479253,1698,104.0558705,30.72777242,330.3006646
2620,1358,104.0101395,30.64049511,1860,104.0136529,30.64204591,378.0341955
2621,1359,104.0682796,30.6717139,1756,104.066047,30.67201962,216.5569085
2622,1359,104.0682796,30.6717139,1799,104.0683853,30.67345172,192.8683508
2623,1360,104.0202459,30.68950455,1464,104.0221166,30.68845756,213.477024
2624,1362,104.0335172,30.66419865,1426,104.0314734,30.66097788,407.1407467
2625,1362,104.0335172,30.66419865,1762,104.0378879,30.66164635,505.3501363
2626,1362,104.0335172,30.66419865,1862,104.0349573,30.67009888,668.3247262
2627,1363,104.0726607,30.64669137,1757,104.0729416,30.64481732,209.4380693
2628,1363,104.0726607,30.64669137,1785,104.0774485,30.64502758,494.4690868
2629,1363,104.0726607,30.64669137,1827,104.0717397,30.64705553,97.04557151
2630,1364,104.0101791,30.70649574,1629,104.0156181,30.70091315,808.8014416
2631,1364,104.0101791,30.70649574,1605,104.008411,30.70810933,246.2823304
2632,1366,104.0304595,30.65771852,1398,104.0299614,30.65658206,134.6960658
2633,1367,104.089307,30.65441059,1487,104.0879327,30.65204871,293.0218828
2634,1370,104.0424412,30.63531088,1766,104.0392578,30.63682457,348.1679614
2635,1371,104.100512,30.63473368,1851,104.1027836,30.63833514,454.6575978
2636,1372,104.0640751,30.70255712,1641,104.0642488,30.69975695,310.7910098
2637,1372,104.0640751,30.70255712,1393,104.07187,30.70269426,746.6731035
2638,1372,104.0640751,30.70255712,1620,104.0637486,30.70517334,291.640521
2639,1373,104.0762716,30.6863729,1381,104.0777751,30.69046771,476.1285209
2640,1374,104.0110726,30.65470198,1708,104.0112513,30.65234786,261.4719247
2641,1374,104.0110726,30.65470198,1696,104.015711,30.65440143,445.700541
2642,1374,104.0110726,30.65470198,1895,104.0063237,30.65464674,455.0742964
2643,1631,104.0722331,30.65441931,1375,104.0733239,30.65602721,206.5923685
2644,1375,104.0733239,30.65602721,1415,104.0716869,30.65684818,181.324511
2645,1378,104.0243652,30.64894136,1660,104.0252664,30.64770209,162.243029
2646,1378,104.0243652,30.64894136,1706,104.0243967,30.65035249,156.4262643
2647,1893,104.0647459,30.65903044,1379,104.0685263,30.65898704,362.2485348
2648,1379,104.0685263,30.65898704,1583,104.0684967,30.6609573,218.3823809
2649,1382,104.0502855,30.6751566,1422,104.0494476,30.6731609,235.2999851
2650,1382,104.0502855,30.6751566,1716,104.0543066,30.67334374,434.4642783
2651,1382,104.0502855,30.6751566,1633,104.0467099,30.67706348,402.4812684
2652,1382,104.0502855,30.6751566,1802,104.0514072,30.67709606,240.3174388
2653,1383,104.0881928,30.66001727,1577,104.0863404,30.65755893,325.171265
2654,1383,104.0881928,30.66001727,1442,104.0867086,30.66062918,157.553437
2655,1387,104.0952575,30.63396936,1682,104.0913322,30.63488636,389.6741548
2656,1388,104.0114888,30.69862622,1563,104.0099861,30.69678059,250.1123158
2657,1391,104.0833203,30.66231551,1463,104.0847123,30.66162768,153.6166738
2658,1391,104.0833203,30.66231551,1439,104.0844988,30.66419702,237.1350352
2659,1392,104.0286031,30.67985354,1647,104.0267466,30.67975536,178.1734333
2660,1392,104.0286031,30.67985354,1581,104.0263815,30.68325348,432.7638555
2661,1395,104.0701792,30.65189819,1508,104.0698233,30.65116749,87.8722986
2662,1396,104.0147331,30.69819801,1614,104.0166913,30.69941532,231.0326626
2663,1398,104.0299614,30.65658206,1788,104.0309005,30.65657928,89.98096423
2664,1398,104.0299614,30.65658206,1748,104.0229439,30.65622063,673.5888892
2665,1399,104.0734954,30.66161953,1761,104.0746648,30.66106452,127.8212461
2666,1399,104.0734954,30.66161953,1403,104.0719509,30.66243375,173.320963
2667,1399,104.0734954,30.66161953,1795,104.0744995,30.66310274,190.465174
2668,1400,104.0672473,30.68824176,1551,104.0638103,30.68828603,329.2418329
2669,1402,104.0266969,30.66826907,1693,104.0298934,30.66792296,308.6322849
2670,1403,104.0719509,30.66243375,1646,104.0697571,30.6627216,212.5972994
2671,1404,104.0066113,30.6827291,1686,104.0078677,30.68522261,301.4289481
2672,1406,104.0631321,30.67607279,1585,104.06481,30.67529443,182.4279611
2673,1408,104.0093726,30.68765838,1686,104.0078677,30.68522261,306.0372569
2674,1410,104.0385396,30.65746299,1480,104.0350137,30.65903884,380.3083831
2675,1411,104.0851123,30.67463565,1855,104.0877571,30.6732325,297.2870218
2676,1411,104.0851123,30.67463565,1481,104.086665,30.67709933,310.9380791
2677,1455,104.0617409,30.68499207,1412,104.0671503,30.682783,573.0878425
2678,1413,104.0971174,30.70973187,1425,104.0962565,30.70826025,182.7565812
2679,1414,104.0430817,30.64612102,1501,104.0389672,30.64457082,430.0905982
2680,1414,104.0430817,30.64612102,1897,104.0470791,30.64691859,393.1233908
2681,1415,104.0716869,30.65684818,1761,104.0746648,30.66106452,547.5176035
2682,1418,104.0602277,30.66075741,1838,104.0600977,30.66238447,180.7566584
2683,1419,104.1104751,30.66671904,1807,104.1084008,30.66561391,233.4373266
2684,1419,104.1104751,30.66671904,1685,104.1111198,30.66475146,226.6451581
2685,1419,104.1104751,30.66671904,1877,104.1122815,30.66710581,178.2929619
2686,1419,104.1104751,30.66671904,1771,104.1094437,30.66934232,307.0681031
2687,1422,104.0494476,30.6731609,1459,104.0497155,30.6693854,419.2282833
2688,1422,104.0494476,30.6731609,1453,104.0537252,30.67093727,478.1998569
2689,1422,104.0494476,30.6731609,1648,104.0455126,30.6751396,436.1160175
2690,1423,104.1133659,30.66546935,1685,104.1111198,30.66475146,229.4301945
2691,1423,104.1133659,30.66546935,1877,104.1122815,30.66710581,209.0161457
2692,1602,104.0672498,30.69780446,1424,104.0672117,30.6970296,85.95583234
2693,1426,104.0314734,30.66097788,1480,104.0350137,30.65903884,401.5502994
2694,1427,104.102687,30.66733134,1859,104.0991842,30.66615627,359.9666165
2695,1427,104.102687,30.66733134,1670,104.1018746,30.6694368,245.983783
2696,1428,104.0379967,30.69786602,1596,104.0415793,30.69688253,360.0314543
2697,1428,104.0379967,30.69786602,1632,104.0418589,30.70035883,461.692006
2698,1430,104.0337804,30.67627372,1778,104.0326736,30.67337488,338.3261344
2699,1430,104.0337804,30.67627372,1898,104.0380169,30.67482664,436.3894861
2700,1768,104.0310763,30.67761252,1430,104.0337804,30.67627372,298.5352416
2701,1431,104.1007151,30.65978427,1598,104.0999471,30.65896984,116.4536333
2702,1432,104.0375207,30.71027317,1554,104.0341203,30.70829335,392.6668864
2703,1432,104.0375207,30.71027317,1590,104.0362054,30.71200494,229.5751436
2704,1434,104.0058299,30.66758867,1534,104.0055646,30.66356549,446.6209014
2705,1434,104.0058299,30.66758867,1798,104.014074,30.66498919,840.7492009
2706,1435,104.085284,30.62859701,1813,104.0825579,30.62614067,377.3276336
2707,1436,104.018984,30.68389135,1689,104.0204478,30.68347603,147.5826488
2708,1438,104.0147899,30.67361433,1492,104.0072364,30.67483213,736.0948352
2709,1438,104.0147899,30.67361433,1792,104.0151336,30.67558557,220.944462
2710,1439,104.0844988,30.66419702,1574,104.0824686,30.66503017,215.3147626
2711,1439,104.0844988,30.66419702,1496,104.0852545,30.66570422,182.0563059
2712,1442,104.0867086,30.66062918,1616,104.0854998,30.6612243,133.277791
2713,1442,104.0867086,30.66062918,1658,104.0880259,30.66262974,255.1288461
2714,1443,104.0280154,30.68462845,1581,104.0263815,30.68325348,218.4487002
2715,1443,104.0280154,30.68462845,1599,104.0253277,30.68653923,333.3665883
2716,1444,104.0574646,30.6553011,1552,104.0604031,30.65334833,355.1349344
2717,1444,104.0574646,30.6553011,1840,104.0583608,30.65688755,195.6758962
2718,1505,104.0741366,30.65259729,1445,104.0719955,30.6538646,248.6309867
2719,1445,104.0719955,30.6538646,1523,104.0712373,30.65325114,99.50670832
2720,1445,104.0719955,30.6538646,1631,104.0722331,30.65441931,65.5562048
2721,1446,104.0486006,30.71633647,1653,104.045209,30.71599628,326.9525347
2722,1446,104.0486006,30.71633647,1587,104.0479146,30.71351714,319.3018043
2723,1687,104.0573548,30.63968945,1447,104.0593742,30.64382237,497.2524457
2724,1447,104.0593742,30.64382237,1450,104.0595905,30.64554588,192.1393817
2725,1448,104.1358325,30.63115239,1499,104.1354307,30.63132727,43.10862155
2726,1449,104.0038276,30.70658516,1605,104.008411,30.70810933,470.3230375
2727,1450,104.0595905,30.64554588,1615,104.0605402,30.64747371,232.2351497
2728,1451,104.095579,30.62458258,1789,104.0948905,30.62569686,140.0193622
2729,1453,104.0537252,30.67093727,1718,104.058001,30.66940919,443.2576751
2730,1453,104.0537252,30.67093727,1716,104.0543066,30.67334374,272.4641234
2731,1455,104.0617409,30.68499207,1479,104.0631296,30.68605134,177.4167256
2732,1456,104.0204302,30.64710515,1770,104.0221269,30.64526787,260.5781451
2733,1456,104.0204302,30.64710515,1890,104.0201509,30.64753297,54.45037656
2734,1457,104.1024174,30.63033867,1869,104.1043552,30.63040107,185.8481412
2735,1458,104.0267474,30.71669401,1524,104.0280757,30.71936843,322.5496574
2736,1459,104.0497155,30.6693854,1594,104.049146,30.6673649,230.4845608
2737,1459,104.0497155,30.6693854,1850,104.0460036,30.6710722,401.7579184
2738,1460,104.074683,30.67600168,1723,104.0738388,30.67497315,139.768161
2739,1460,104.074683,30.67600168,1541,104.079532,30.67344742,543.9867244
2740,1495,104.0630465,30.66775544,1462,104.0662788,30.6678427,309.8162877
2741,1462,104.0662788,30.6678427,1714,104.0663676,30.66577495,229.3277673
2742,1463,104.0847123,30.66162768,1616,104.0854998,30.6612243,87.70236731
2743,1464,104.0221166,30.68845756,1611,104.0209353,30.68733577,168.1160787
2744,1464,104.0221166,30.68845756,1599,104.0253277,30.68653923,373.9026531
2745,1464,104.0221166,30.68845756,1545,104.0240807,30.69024439,273.1481969
2746,1465,104.0222798,30.65034092,1706,104.0243967,30.65035249,202.8528379
2747,1465,104.0222798,30.65034092,1678,104.0197036,30.65037561,246.8908187
2748,1466,104.0895768,30.6755439,1855,104.0877571,30.6732325,309.8606787
2749,1466,104.0895768,30.6755439,1481,104.086665,30.67709933,327.9089221
2750,1467,104.0247833,30.67972229,1758,104.0241872,30.67793555,206.0965752
2751,1467,104.0247833,30.67972229,1647,104.0267466,30.67975536,188.1125543
2752,1556,104.0698903,30.64779168,1468,104.0637469,30.64866629,596.6118113
2753,1468,104.0637469,30.64866629,1582,104.0575842,30.64905846,592.1280878
2754,1468,104.0637469,30.64866629,1836,104.0637012,30.64989872,136.6603375
2755,1470,104.0558742,30.73252706,1698,104.0558705,30.72777242,526.9643699
2756,1471,104.0411563,30.63977679,1800,104.0418597,30.64092887,144.3851658
2757,1472,104.1015145,30.64422921,1781,104.0991292,30.64644369,335.3831085
2758,1474,104.0214793,30.67608461,1746,104.0255582,30.67516952,403.6988235
2759,1474,104.0214793,30.67608461,1868,104.0192811,30.67648682,215.2489947
2760,1475,104.0783778,30.64675931,1595,104.0780189,30.64613707,77.06165691
2761,1475,104.0783778,30.64675931,1823,104.0804742,30.64586314,224.102953
2762,1477,104.0461067,30.62830695,1816,104.047209,30.63016364,231.3100941
2763,1478,104.0879033,30.64936446,1565,104.0886263,30.65131513,227.0197702
2764,1480,104.0350137,30.65903884,1834,104.0362324,30.6594657,125.9860167
2765,1482,104.0289982,30.69883277,1584,104.0263028,30.70117585,366.1637996
2766,1483,104.0580837,30.66598975,1864,104.0581438,30.66240031,397.8612813
2767,1483,104.0580837,30.66598975,1651,104.0600469,30.66597437,188.0975574
2768,1483,104.0580837,30.66598975,1718,104.058001,30.66940919,379.0605032
2769,1484,104.0877355,30.64267114,1739,104.0901163,30.63838237,527.2409087
2770,1484,104.0877355,30.64267114,1694,104.0875368,30.6431534,56.73875603
2771,1484,104.0877355,30.64267114,1586,104.0896025,30.64396027,228.9557312
2772,1485,104.0429071,30.71895045,1653,104.045209,30.71599628,394.6998468
2773,1486,104.0430632,30.65952867,1507,104.0421319,30.66058405,147.115181
2774,1489,104.0247463,30.6718376,1772,104.0227021,30.67217959,199.471172
2775,1489,104.0247463,30.6718376,1746,104.0255582,30.67516952,377.3852395
2776,1490,104.0917234,30.66939289,1691,104.091162,30.66894156,73.45162392
2777,1562,104.0941404,30.66764376,1490,104.0917234,30.66939289,301.9912155
2778,1491,104.0396273,30.6876936,1575,104.0376705,30.68553984,303.5026595
2779,1491,104.0396273,30.6876936,1515,104.0385937,30.68899368,174.8263326
2780,1492,104.0072364,30.67483213,1546,104.0048806,30.67522349,229.8198915
2781,1492,104.0072364,30.67483213,1549,104.0077715,30.67693868,239.032545
2782,1493,104.0973389,30.65838887,1559,104.0960134,30.65626308,267.6487565
2783,1493,104.0973389,30.65838887,1664,104.0982051,30.65973129,170.3639099
2784,1494,104.0407045,30.69517994,1497,104.0390211,30.69392231,213.1285298
2785,1494,104.0407045,30.69517994,1692,104.041902,30.69606019,150.5712968
2786,1495,104.0630465,30.66775544,1654,104.0629728,30.66960555,205.1709611
2787,1496,104.0852545,30.66570422,1879,104.0867203,30.66501226,160.0071722
2788,1496,104.0852545,30.66570422,1767,104.0834323,30.66647581,194.3947913
2789,1498,104.050223,30.65267368,1780,104.0536897,30.6502576,426.6785023
2790,1501,104.0389672,30.64457082,1800,104.0418597,30.64092887,489.649266
2791,1501,104.0389672,30.64457082,1522,104.0388748,30.64572827,128.5858497
2792,1503,104.0535507,30.68136594,1617,104.051193,30.68263452,266.0299366
2793,1503,104.0535507,30.68136594,1518,104.0589175,30.68386085,583.736897
2794,1504,104.0267297,30.64356199,1814,104.0250489,30.64238503,207.2705401
2795,1504,104.0267297,30.64356199,1516,104.0291648,30.64095505,371.39422
2796,1504,104.0267297,30.64356199,1752,104.0282073,30.64453875,178.2376267
2797,1504,104.0267297,30.64356199,1774,104.0238047,30.64667783,444.7725155
2798,1507,104.0421319,30.66058405,1543,104.0385394,30.66145875,357.5976308
2799,1507,104.0421319,30.66058405,1726,104.0447227,30.66539556,588.2029864
2800,1508,104.0698233,30.65116749,1690,104.0665173,30.65097336,317.5138636
2801,1509,104.0140284,30.71606518,1542,104.0116103,30.7148958,265.3543884
2802,1510,104.0291032,30.63837159,1734,104.0310773,30.63634952,293.289081
2803,1510,104.0291032,30.63837159,1814,104.0250489,30.64238503,590.6079178
2804,1511,104.0904021,30.62313887,1789,104.0948905,30.62569686,515.2104813
2805,1511,104.0904021,30.62313887,1783,104.0915652,30.62800793,551.025639
2806,1512,104.0375073,30.70419899,1674,104.0400369,30.70247519,308.5269538
2807,1512,104.0375073,30.70419899,1554,104.0341203,30.70829335,557.793825
2808,1513,104.055294,30.67517099,1716,104.0543066,30.67334374,223.5203052
